provincia,comune,zone,property_type,condition,fascia,price_m2,price_m2_prev,rental_m2,area_m2,lat,lng,dist_cbd_km,seismic_zone,pga,flood_ord,flood_any,landslide_ord,landslide_any,landslide_aa,subsidence_velocity,subsidence_risk_class,fire_score,fire_is_direct,rr20mm,r99pday,precip_dist_km,p99_dist_km,coastal_dist_m,coastal_change_m_year,is_coastal_zone,is_urban,cri_2021_2050_med,cri_2071_2100_med,aci,zone_description,microzona,n_particelle,price_m2_std,cdd,su95p
Napoli,Massa Lubrense,D6,Magazzini,NORMALE,D,820.0,820.0,3.05,2167.3133,40.6216962713,14.346462014155463,26.42540442597854,3.0,0.0983,0.15,0.05,2.17,1.0,0.0,-1.044,1.17,1.0,0.0,5.72,0.92,9.27579,9.27579,371.4508447861856,0.5587040030927836,0.97,0.0,0.336,0.103,-0.728,TERMINI - MARCIANO - NERANO - MARINA DEL CANTONE - PUOLO - ANNUNZIATA,0.0,100,0.0,52.20000076293945,25.56999969482422
Napoli,Massa Lubrense,D6,Negozi,NORMALE,D,2025.0,2025.0,10.15,2167.3133,40.6216962713,14.346462014155463,26.42540442597854,3.0,0.0983,0.15,0.05,2.17,1.0,0.0,-1.044,1.17,1.0,0.0,5.72,0.92,9.27579,9.27579,371.4508447861856,0.5587040030927836,0.97,0.0,0.336,0.103,-0.728,TERMINI - MARCIANO - NERANO - MARINA DEL CANTONE - PUOLO - ANNUNZIATA,0.0,100,0.0,52.20000076293945,25.56999969482422
Napoli,Massa Lubrense,D6,Ville e Villini,NORMALE,D,3700.0,3550.0,10.8,2167.3133,40.6216962713,14.346462014155463,26.42540442597854,3.0,0.0983,0.15,0.05,2.17,1.0,0.0,-1.044,1.17,1.0,0.0,5.72,0.92,9.27579,9.27579,371.4508447861856,0.5587040030927836,0.97,0.0,0.336,0.103,-0.728,TERMINI - MARCIANO - NERANO - MARINA DEL CANTONE - PUOLO - ANNUNZIATA,0.0,100,0.0,52.20000076293945,25.56999969482422
Napoli,Massa di Somma,B2,Abitazioni civili,NORMALE,B,1650.0,1575.0,5.95,170.85123711340205,40.84658125670103,14.375038238761448,9.013786755631,2.0,0.1698,0.0,0.0,0.5463917525773195,0.5463917525773195,0.0,-1.431958762886598,1.556701030927835,1.0,1.0,7.760000000000001,0.52,2.15040206185567,2.15040206185567,,,0.0,1.0,0.336,0.103,-0.728,"CENTRO: CORSO TULLIO BOCCARUSSO, LARGO LAVA DEL` 44, PIAZZETTA GIOVANNI XXIII",0.0,97,0.0,51.130001068115234,57.869998931884766
Napoli,Massa di Somma,B2,Abitazioni di tipo economico,NORMALE,B,1120.0,1080.0,4.0,170.85123711340205,40.84658125670103,14.375038238761448,9.013786755631,2.0,0.1698,0.0,0.0,0.5463917525773195,0.5463917525773195,0.0,-1.431958762886598,1.556701030927835,1.0,1.0,7.760000000000001,0.52,2.15040206185567,2.15040206185567,,,0.0,1.0,0.336,0.103,-0.728,"CENTRO: CORSO TULLIO BOCCARUSSO, LARGO LAVA DEL` 44, PIAZZETTA GIOVANNI XXIII",0.0,97,0.0,51.130001068115234,57.869998931884766
Napoli,Massa di Somma,B2,Box,NORMALE,B,955.0,915.0,4.0,170.85123711340205,40.84658125670103,14.375038238761448,9.013786755631,2.0,0.1698,0.0,0.0,0.5463917525773195,0.5463917525773195,0.0,-1.431958762886598,1.556701030927835,1.0,1.0,7.760000000000001,0.52,2.15040206185567,2.15040206185567,,,0.0,1.0,0.336,0.103,-0.728,"CENTRO: CORSO TULLIO BOCCARUSSO, LARGO LAVA DEL` 44, PIAZZETTA GIOVANNI XXIII",0.0,97,0.0,51.130001068115234,57.869998931884766
Napoli,Massa di Somma,B2,Magazzini,NORMALE,B,440.0,432.5,1.85,170.85123711340205,40.84658125670103,14.375038238761448,9.013786755631,2.0,0.1698,0.0,0.0,0.5463917525773195,0.5463917525773195,0.0,-1.431958762886598,1.556701030927835,1.0,1.0,7.760000000000001,0.52,2.15040206185567,2.15040206185567,,,0.0,1.0,0.336,0.103,-0.728,"CENTRO: CORSO TULLIO BOCCARUSSO, LARGO LAVA DEL` 44, PIAZZETTA GIOVANNI XXIII",0.0,97,0.0,51.130001068115234,57.869998931884766
Napoli,Massa di Somma,B2,Negozi,NORMALE,B,1265.0,1265.0,6.35,170.85123711340205,40.84658125670103,14.375038238761448,9.013786755631,2.0,0.1698,0.0,0.0,0.5463917525773195,0.5463917525773195,0.0,-1.431958762886598,1.556701030927835,1.0,1.0,7.760000000000001,0.52,2.15040206185567,2.15040206185567,,,0.0,1.0,0.336,0.103,-0.728,"CENTRO: CORSO TULLIO BOCCARUSSO, LARGO LAVA DEL` 44, PIAZZETTA GIOVANNI XXIII",0.0,97,0.0,51.130001068115234,57.869998931884766
Napoli,Melito di Napoli,B3,Abitazioni civili,NORMALE,B,1400.0,1400.0,4.7,1064.9652173913043,40.92518450695652,14.22624162257152,8.888384146639398,2.0,0.1551,0.3478260869565217,0.1739130434782608,0.0,0.0,0.0,-0.6,1.0,0.58,1.0,6.72,0.68,3.3899565217391303,3.3899565217391303,,,0.0,0.0,0.336,0.103,-0.728,CENTRO: VIA APPIA,,23,0.0,54.0,64.02999877929688
Napoli,Melito di Napoli,B3,Abitazioni di tipo economico,NORMALE,B,945.0,945.0,3.15,1064.9652173913043,40.92518450695652,14.22624162257152,8.888384146639398,2.0,0.1551,0.3478260869565217,0.1739130434782608,0.0,0.0,0.0,-0.6,1.0,0.58,1.0,6.72,0.68,3.3899565217391303,3.3899565217391303,,,0.0,0.0,0.336,0.103,-0.728,CENTRO: VIA APPIA,,23,0.0,54.0,64.02999877929688
Napoli,Melito di Napoli,B3,Box,NORMALE,B,865.0,865.0,3.6,1064.9652173913043,40.92518450695652,14.22624162257152,8.888384146639398,2.0,0.1551,0.3478260869565217,0.1739130434782608,0.0,0.0,0.0,-0.6,1.0,0.58,1.0,6.72,0.68,3.3899565217391303,3.3899565217391303,,,0.0,0.0,0.336,0.103,-0.728,CENTRO: VIA APPIA,,23,0.0,54.0,64.02999877929688
Napoli,Melito di Napoli,B3,Laboratori,NORMALE,B,695.0,695.0,2.9,1064.9652173913043,40.92518450695652,14.22624162257152,8.888384146639398,2.0,0.1551,0.3478260869565217,0.1739130434782608,0.0,0.0,0.0,-0.6,1.0,0.58,1.0,6.72,0.68,3.3899565217391303,3.3899565217391303,,,0.0,0.0,0.336,0.103,-0.728,CENTRO: VIA APPIA,,23,0.0,54.0,64.02999877929688
Napoli,Melito di Napoli,B3,Magazzini,NORMALE,B,380.0,380.0,1.55,1064.9652173913043,40.92518450695652,14.22624162257152,8.888384146639398,2.0,0.1551,0.3478260869565217,0.1739130434782608,0.0,0.0,0.0,-0.6,1.0,0.58,1.0,6.72,0.68,3.3899565217391303,3.3899565217391303,,,0.0,0.0,0.336,0.103,-0.728,CENTRO: VIA APPIA,,23,0.0,54.0,64.02999877929688
Napoli,Melito di Napoli,B3,Negozi,NORMALE,B,1340.0,1340.0,6.7,1064.9652173913043,40.92518450695652,14.22624162257152,8.888384146639398,2.0,0.1551,0.3478260869565217,0.1739130434782608,0.0,0.0,0.0,-0.6,1.0,0.58,1.0,6.72,0.68,3.3899565217391303,3.3899565217391303,,,0.0,0.0,0.336,0.103,-0.728,CENTRO: VIA APPIA,,23,0.0,54.0,64.02999877929688
Napoli,Melito di Napoli,B3,Ville e Villini,NORMALE,B,1450.0,1425.0,4.8,1064.9652173913043,40.92518450695652,14.22624162257152,8.888384146639398,2.0,0.1551,0.3478260869565217,0.1739130434782608,0.0,0.0,0.0,-0.6,1.0,0.58,1.0,6.72,0.68,3.3899565217391303,3.3899565217391303,,,0.0,0.0,0.336,0.103,-0.728,CENTRO: VIA APPIA,,23,0.0,54.0,64.02999877929688
Napoli,Melito di Napoli,C3,Abitazioni civili,NORMALE,C,1500.0,1450.0,5.0,526.8907407407407,40.92624672351853,14.223246275722428,9.097383581156196,2.0,0.1551,0.0,0.0,0.0,0.0,0.0,-0.6,1.0,0.58,1.0,6.72,0.6800000000000002,3.4545185185185185,3.4545185185185185,,,0.0,0.0,0.336,0.103,-0.728,"SEMICENTRO OCCIDENTALE: VIA COLONNE, MADONNA DELLE GRAZIE, VIA SIGNORELLE",0.0,27,0.0,54.0,64.02999877929688
Napoli,Melito di Napoli,C3,Abitazioni di tipo economico,NORMALE,C,1030.0,985.0,3.45,526.8907407407407,40.92624672351853,14.223246275722428,9.097383581156196,2.0,0.1551,0.0,0.0,0.0,0.0,0.0,-0.6,1.0,0.58,1.0,6.72,0.6800000000000002,3.4545185185185185,3.4545185185185185,,,0.0,0.0,0.336,0.103,-0.728,"SEMICENTRO OCCIDENTALE: VIA COLONNE, MADONNA DELLE GRAZIE, VIA SIGNORELLE",0.0,27,0.0,54.0,64.02999877929688
Napoli,Melito di Napoli,C3,Box,NORMALE,C,865.0,865.0,3.6,526.8907407407407,40.92624672351853,14.223246275722428,9.097383581156196,2.0,0.1551,0.0,0.0,0.0,0.0,0.0,-0.6,1.0,0.58,1.0,6.72,0.6800000000000002,3.4545185185185185,3.4545185185185185,,,0.0,0.0,0.336,0.103,-0.728,"SEMICENTRO OCCIDENTALE: VIA COLONNE, MADONNA DELLE GRAZIE, VIA SIGNORELLE",0.0,27,0.0,54.0,64.02999877929688
Napoli,Melito di Napoli,C3,Capannoni tipici,NORMALE,C,620.0,612.5,3.35,526.8907407407407,40.92624672351853,14.223246275722428,9.097383581156196,2.0,0.1551,0.0,0.0,0.0,0.0,0.0,-0.6,1.0,0.58,1.0,6.72,0.6800000000000002,3.4545185185185185,3.4545185185185185,,,0.0,0.0,0.336,0.103,-0.728,"SEMICENTRO OCCIDENTALE: VIA COLONNE, MADONNA DELLE GRAZIE, VIA SIGNORELLE",0.0,27,0.0,54.0,64.02999877929688
Napoli,Melito di Napoli,C3,Laboratori,NORMALE,C,627.5,627.5,2.6,526.8907407407407,40.92624672351853,14.223246275722428,9.097383581156196,2.0,0.1551,0.0,0.0,0.0,0.0,0.0,-0.6,1.0,0.58,1.0,6.72,0.6800000000000002,3.4545185185185185,3.4545185185185185,,,0.0,0.0,0.336,0.103,-0.728,"SEMICENTRO OCCIDENTALE: VIA COLONNE, MADONNA DELLE GRAZIE, VIA SIGNORELLE",0.0,27,0.0,54.0,64.02999877929688
Napoli,Melito di Napoli,C3,Magazzini,NORMALE,C,410.0,395.0,1.7,526.8907407407407,40.92624672351853,14.223246275722428,9.097383581156196,2.0,0.1551,0.0,0.0,0.0,0.0,0.0,-0.6,1.0,0.58,1.0,6.72,0.6800000000000002,3.4545185185185185,3.4545185185185185,,,0.0,0.0,0.336,0.103,-0.728,"SEMICENTRO OCCIDENTALE: VIA COLONNE, MADONNA DELLE GRAZIE, VIA SIGNORELLE",0.0,27,0.0,54.0,64.02999877929688
Napoli,Melito di Napoli,C3,Negozi,NORMALE,C,1230.0,1230.0,6.2,526.8907407407407,40.92624672351853,14.223246275722428,9.097383581156196,2.0,0.1551,0.0,0.0,0.0,0.0,0.0,-0.6,1.0,0.58,1.0,6.72,0.6800000000000002,3.4545185185185185,3.4545185185185185,,,0.0,0.0,0.336,0.103,-0.728,"SEMICENTRO OCCIDENTALE: VIA COLONNE, MADONNA DELLE GRAZIE, VIA SIGNORELLE",0.0,27,0.0,54.0,64.02999877929688
Napoli,Melito di Napoli,C3,Uffici,NORMALE,C,1230.0,1190.0,4.6,526.8907407407407,40.92624672351853,14.223246275722428,9.097383581156196,2.0,0.1551,0.0,0.0,0.0,0.0,0.0,-0.6,1.0,0.58,1.0,6.72,0.6800000000000002,3.4545185185185185,3.4545185185185185,,,0.0,0.0,0.336,0.103,-0.728,"SEMICENTRO OCCIDENTALE: VIA COLONNE, MADONNA DELLE GRAZIE, VIA SIGNORELLE",0.0,27,0.0,54.0,64.02999877929688
Napoli,Melito di Napoli,C3,Ville e Villini,NORMALE,C,1575.0,1500.0,5.25,526.8907407407407,40.92624672351853,14.223246275722428,9.097383581156196,2.0,0.1551,0.0,0.0,0.0,0.0,0.0,-0.6,1.0,0.58,1.0,6.72,0.6800000000000002,3.4545185185185185,3.4545185185185185,,,0.0,0.0,0.336,0.103,-0.728,"SEMICENTRO OCCIDENTALE: VIA COLONNE, MADONNA DELLE GRAZIE, VIA SIGNORELLE",0.0,27,0.0,54.0,64.02999877929688
Napoli,Melito di Napoli,D3,Abitazioni civili,NORMALE,D,1195.0,1155.0,3.95,716.9078260869566,40.92625218782609,14.235916011890174,8.711686373197471,2.0,0.1578630434782608,0.4782608695652174,0.2391304347826087,0.0,0.0,0.0,-0.6,1.0,0.58,1.0,6.72,0.68,2.8813913043478263,2.8813913043478263,,,0.0,0.0,0.336,0.103,-0.728,"PERIFERIA EST: VIA COLOMBO, VIA MORO, VIA DI GIACOMO",0.0,46,0.0,54.0,64.02999877929688
Napoli,Melito di Napoli,D3,Abitazioni di tipo economico,NORMALE,D,810.0,785.0,2.7,716.9078260869566,40.92625218782609,14.235916011890174,8.711686373197471,2.0,0.1578630434782608,0.4782608695652174,0.2391304347826087,0.0,0.0,0.0,-0.6,1.0,0.58,1.0,6.72,0.68,2.8813913043478263,2.8813913043478263,,,0.0,0.0,0.336,0.103,-0.728,"PERIFERIA EST: VIA COLOMBO, VIA MORO, VIA DI GIACOMO",0.0,46,0.0,54.0,64.02999877929688
Napoli,Melito di Napoli,D3,Box,NORMALE,D,685.0,685.0,2.9,716.9078260869566,40.92625218782609,14.235916011890174,8.711686373197471,2.0,0.1578630434782608,0.4782608695652174,0.2391304347826087,0.0,0.0,0.0,-0.6,1.0,0.58,1.0,6.72,0.68,2.8813913043478263,2.8813913043478263,,,0.0,0.0,0.336,0.103,-0.728,"PERIFERIA EST: VIA COLOMBO, VIA MORO, VIA DI GIACOMO",0.0,46,0.0,54.0,64.02999877929688
Napoli,Melito di Napoli,D3,Capannoni tipici,NORMALE,D,597.5,575.0,3.2,716.9078260869566,40.92625218782609,14.235916011890174,8.711686373197471,2.0,0.1578630434782608,0.4782608695652174,0.2391304347826087,0.0,0.0,0.0,-0.6,1.0,0.58,1.0,6.72,0.68,2.8813913043478263,2.8813913043478263,,,0.0,0.0,0.336,0.103,-0.728,"PERIFERIA EST: VIA COLOMBO, VIA MORO, VIA DI GIACOMO",0.0,46,0.0,54.0,64.02999877929688
Napoli,Melito di Napoli,D3,Magazzini,NORMALE,D,327.5,320.0,1.35,716.9078260869566,40.92625218782609,14.235916011890174,8.711686373197471,2.0,0.1578630434782608,0.4782608695652174,0.2391304347826087,0.0,0.0,0.0,-0.6,1.0,0.58,1.0,6.72,0.68,2.8813913043478263,2.8813913043478263,,,0.0,0.0,0.336,0.103,-0.728,"PERIFERIA EST: VIA COLOMBO, VIA MORO, VIA DI GIACOMO",0.0,46,0.0,54.0,64.02999877929688
Napoli,Melito di Napoli,D3,Negozi,NORMALE,D,1115.0,1115.0,5.1,716.9078260869566,40.92625218782609,14.235916011890174,8.711686373197471,2.0,0.1578630434782608,0.4782608695652174,0.2391304347826087,0.0,0.0,0.0,-0.6,1.0,0.58,1.0,6.72,0.68,2.8813913043478263,2.8813913043478263,,,0.0,0.0,0.336,0.103,-0.728,"PERIFERIA EST: VIA COLOMBO, VIA MORO, VIA DI GIACOMO",0.0,46,0.0,54.0,64.02999877929688
Napoli,Melito di Napoli,D3,Ville e Villini,NORMALE,D,1240.0,1195.0,4.15,716.9078260869566,40.92625218782609,14.235916011890174,8.711686373197471,2.0,0.1578630434782608,0.4782608695652174,0.2391304347826087,0.0,0.0,0.0,-0.6,1.0,0.58,1.0,6.72,0.68,2.8813913043478263,2.8813913043478263,,,0.0,0.0,0.336,0.103,-0.728,"PERIFERIA EST: VIA COLOMBO, VIA MORO, VIA DI GIACOMO",0.0,46,0.0,54.0,64.02999877929688
Napoli,Meta,B3,Abitazioni civili,NORMALE,B,4150.0,3900.0,12.1,259.56,40.64577203,14.408839280882349,25.795287589169583,3.0,0.1012,0.0,0.0,0.7857142857142857,0.7857142857142857,0.0,-0.6,1.0,1.0,0.0,5.72,0.92,3.490642857142857,3.490642857142857,142.94699366714286,1.345467022857143,1.0,1.0,0.336,0.103,-0.728,"CENTRO: VIA MUNICIPIO, VIA G. MARCONI, VIA DEL LAURO",0.0,14,0.0,52.20000076293945,25.56999969482422
Napoli,Meta,B3,Abitazioni di tipo economico,NORMALE,B,2800.0,2650.0,8.15,259.56,40.64577203,14.408839280882349,25.795287589169583,3.0,0.1012,0.0,0.0,0.7857142857142857,0.7857142857142857,0.0,-0.6,1.0,1.0,0.0,5.72,0.92,3.490642857142857,3.490642857142857,142.94699366714286,1.345467022857143,1.0,1.0,0.336,0.103,-0.728,"CENTRO: VIA MUNICIPIO, VIA G. MARCONI, VIA DEL LAURO",0.0,14,0.0,52.20000076293945,25.56999969482422
Napoli,Meta,B3,Box,NORMALE,B,2075.0,1975.0,7.800000000000002,259.56,40.64577203,14.408839280882349,25.795287589169583,3.0,0.1012,0.0,0.0,0.7857142857142857,0.7857142857142857,0.0,-0.6,1.0,1.0,0.0,5.72,0.92,3.490642857142857,3.490642857142857,142.94699366714286,1.345467022857143,1.0,1.0,0.336,0.103,-0.728,"CENTRO: VIA MUNICIPIO, VIA G. MARCONI, VIA DEL LAURO",0.0,14,0.0,52.20000076293945,25.56999969482422
Napoli,Meta,B3,Magazzini,NORMALE,B,1010.0,970.0,3.8,259.56,40.64577203,14.408839280882349,25.795287589169583,3.0,0.1012,0.0,0.0,0.7857142857142857,0.7857142857142857,0.0,-0.6,1.0,1.0,0.0,5.72,0.92,3.490642857142857,3.490642857142857,142.94699366714286,1.345467022857143,1.0,1.0,0.336,0.103,-0.728,"CENTRO: VIA MUNICIPIO, VIA G. MARCONI, VIA DEL LAURO",0.0,14,0.0,52.20000076293945,25.56999969482422
Napoli,Meta,B3,Negozi,NORMALE,B,2475.0,2400.0,12.4,259.56,40.64577203,14.408839280882349,25.795287589169583,3.0,0.1012,0.0,0.0,0.7857142857142857,0.7857142857142857,0.0,-0.6,1.0,1.0,0.0,5.72,0.92,3.490642857142857,3.490642857142857,142.94699366714286,1.345467022857143,1.0,1.0,0.336,0.103,-0.728,"CENTRO: VIA MUNICIPIO, VIA G. MARCONI, VIA DEL LAURO",0.0,14,0.0,52.20000076293945,25.56999969482422
Napoli,Meta,C4,Abitazioni civili,NORMALE,C,4050.0,3800.0,11.8,292.8395294117647,40.64715603270588,14.409699313898692,25.692196110470476,3.0,0.1012,0.1058823529411764,0.0352941176470588,1.5647058823529412,1.0,0.0,-0.6164705882352941,1.011764705882353,1.0,0.0,5.72,0.92,3.4032705882352943,3.4032705882352943,165.6135220532941,4.734906142588236,1.0,0.9411764705882352,0.336,0.103,-0.728,ALIMURI - PORTO . FASCIA AL CONFINE CON PIANO - VIA F. GIOIA - CORSO ITALIA (TRATTO CENTRALE),0.0,85,0.0,52.20000076293945,25.56999969482422
